
---------- Begin Simulation Statistics ----------
system.cpu.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.committed_0::NoBranch            0      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::Return         2056      2.35%      2.35% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallDirect         2032      2.32%      4.67% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallIndirect           29      0.03%      4.70% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectCond        46277     52.85%     57.55% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectUncond        32996     37.68%     95.24% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectCond            0      0.00%     95.24% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectUncond         4170      4.76%    100.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::total        87560                       # Number of branches finally committed  (Count)
system.cpu.branchPred.mispredicted_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::Return            5      0.14%      0.14% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallDirect           93      2.61%      2.75% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallIndirect           22      0.62%      3.36% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectCond         3287     92.07%     95.43% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectUncond          106      2.97%     98.40% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectCond            0      0.00%     98.40% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectUncond           57      1.60%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::total         3570                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.targetProvider_0::NoTarget        40065     37.37%     37.37% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::BTB        61448     57.32%     94.70% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::RAS         2936      2.74%     97.44% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::Indirect         2749      2.56%    100.00% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::total       107198                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetWrong_0::NoBranch         1054     24.11%     24.11% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::Return         3306     75.63%     99.75% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallDirect            5      0.11%     99.86% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallIndirect            6      0.14%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::total         4371                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.condPredicted             57773                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condPredictedTaken        21517                       # Number of conditional branches predicted as taken (Count)
system.cpu.branchPred.condIncorrect              4557                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.predTakenBTBMiss            466                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu.branchPred.NotTakenMispredicted         4409                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu.branchPred.TakenMispredicted           148                       # Number branches predicted taken but are actually not taken (Count)
system.cpu.branchPred.BTBLookups               107198                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBUpdates                 4298                       # Number of BTB updates (Count)
system.cpu.branchPred.BTBHits                   73569                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.686291                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.BTBMispredicted             663                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu.branchPred.indirectLookups            4812                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits               2749                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses             2063                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu.branchPred.btb.lookups::NoBranch            0      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::Return         2937      2.74%      2.74% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallDirect         3026      2.82%      5.56% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallIndirect          128      0.12%      5.68% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectCond        57773     53.89%     59.58% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectUncond        38650     36.05%     95.63% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectCond            0      0.00%     95.63% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectUncond         4684      4.37%    100.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::total       107198                       # Number of BTB lookups (Count)
system.cpu.branchPred.btb.misses::NoBranch            0      0.00%      0.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::Return         2905      8.64%      8.64% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallDirect          468      1.39%     10.03% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallIndirect          126      0.37%     10.40% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectCond        25031     74.43%     84.84% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectUncond          415      1.23%     86.07% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectCond            0      0.00%     86.07% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectUncond         4684     13.93%    100.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::total         33629                       # Number of BTB misses (Count)
system.cpu.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallDirect          249      5.79%      5.79% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallIndirect            0      0.00%      5.79% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectCond         3840     89.34%     95.14% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectUncond          209      4.86%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::total         4298                       # Number of BTB updates (Count)
system.cpu.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallDirect          249      5.79%      5.79% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallIndirect            0      0.00%      5.79% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectCond         3840     89.34%     95.14% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectUncond          209      4.86%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
